model,target_column,feature_columns,mse,r2,r,mae,rmse,start_date_train,end_date_train,start_date_test,end_date_test,epochs,batch_size,learning_rate,sequence_length,rnn_layers,hidden_size,dropout,forget_bias,gradient_norm_threshold,decay_rate,initializer,normalization,compute_time,optimizer,delta_zero,delta_max,delta_min,eta_plus,eta_minus,dense_units
basic_rnn_cell,sp500_close,sp500_close,544.2506,0.8741,0.9349,20.2821,23.3292,2008-07-01,2010-09-30,2010-10-01,2011-09-30,20,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,4.734550953,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,1718.5053,0.6025,0.7762,38.6288,41.4549,2008-07-01,2010-09-30,2010-10-01,2011-09-30,20,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,5.322911978,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,1393.8098,0.6776,0.8232,34.5484,37.3338,2008-07-01,2010-09-30,2010-10-01,2011-09-30,20,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,5.050981998,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,218.1079,0.9610,0.9803,11.1978,14.7685,2009-07-01,2011-09-30,2011-10-01,2012-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,9.964654922,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,333.3006,0.9405,0.9698,15.1317,18.2565,2009-07-01,2011-09-30,2011-10-01,2012-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,9.269667149,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,236.8508,0.9577,0.9786,11.6497,15.3900,2009-07-01,2011-09-30,2011-10-01,2012-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,11.55996203,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,203.2640,0.9637,0.9817,10.4922,14.2571,2009-07-01,2011-09-30,2011-10-01,2012-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,11.21748281,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,252.5997,0.9549,0.9772,12.5066,15.8934,2009-07-01,2011-09-30,2011-10-01,2012-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,9.414568186,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,982.9205,0.9055,0.9516,27.1758,31.3516,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,6.73390913,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,291.5944,0.9720,0.9859,14.1735,17.0761,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,7.145733118,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,464.7346,0.9553,0.9774,18.0531,21.5577,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,7.136810064,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,650.0099,0.9375,0.9683,21.7139,25.4953,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,7.012026072,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,822.1721,0.9210,0.9597,24.8945,28.6735,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,7.615208864,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,2512.9066,0.6561,0.8100,46.1650,50.1289,2011-07-01,2013-09-30,2013-10-01,2014-09-30,110,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,26.76488209,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,762.7851,0.8956,0.9464,23.9831,27.6186,2011-07-01,2013-09-30,2013-10-01,2014-09-30,110,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,22.38545299,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,1756.7241,0.7596,0.8716,38.1333,41.9133,2011-07-01,2013-09-30,2013-10-01,2014-09-30,110,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,22.19888902,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,2074.5789,0.7161,0.8462,42.0871,45.5475,2011-07-01,2013-09-30,2013-10-01,2014-09-30,110,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,22.44725609,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,2623.3787,0.6410,0.8006,47.3729,51.2189,2011-07-01,2013-09-30,2013-10-01,2014-09-30,110,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,23.99334407,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,806.5635,0.8074,0.8986,24.6878,28.4001,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,14.64625597,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,494.7865,0.8819,0.9391,18.0213,22.2438,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,17.59849596,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,481.1974,0.8851,0.9408,16.4771,21.9362,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,16.99321079,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,435.7389,0.8960,0.9466,16.4707,20.8744,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,15.55331016,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,483.3635,0.8846,0.9405,17.8038,21.9855,2012-07-01,2014-09-30,2014-10-01,2015-09-30,80,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,16.12559009,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,392.9346,0.9456,0.9724,15.1887,19.8226,2013-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,12.70784187,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,366.2683,0.9493,0.9743,15.0141,19.1381,2013-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,12.62543011,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,444.4896,0.9385,0.9687,17.3282,21.0829,2013-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,12.53245115,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,353.1153,0.9511,0.9752,14.3791,18.7914,2013-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,12.54421401,adam,,,,,,
basic_rnn_cell,sp500_close,sp500_close,366.5925,0.9492,0.9743,15.0279,19.1466,2013-07-01,2015-09-30,2015-10-01,2016-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,12.45237494,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,19888.9108,0.9405,0.9698,94.6235,141.0280,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,10.97255492,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,18948.3901,0.9433,0.9712,92.4379,137.6532,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,11.54845214,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,20380.5747,0.9390,0.9690,98.1411,142.7606,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,11.39116812,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,19259.3201,0.9423,0.9707,92.8133,138.7780,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,11.65698195,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,22625.9389,0.9323,0.9655,103.5362,150.4192,2008-07-01,2010-09-30,2010-10-01,2011-09-30,60,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,11.63834691,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,12841.0288,0.9445,0.9719,90.2486,113.3183,2009-07-01,2011-09-30,2011-10-01,2012-09-30,40,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,6.802870989,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,17630.8438,0.9238,0.9611,106.7515,132.7812,2009-07-01,2011-09-30,2011-10-01,2012-09-30,40,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,7.286036968,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,12404.2238,0.9464,0.9728,87.3672,111.3743,2009-07-01,2011-09-30,2011-10-01,2012-09-30,40,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,7.247346878,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,14260.6333,0.9384,0.9687,95.5521,119.4179,2009-07-01,2011-09-30,2011-10-01,2012-09-30,40,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,7.287096024,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,12080.2002,0.9478,0.9735,87.7427,109.9100,2009-07-01,2011-09-30,2011-10-01,2012-09-30,40,1,0.001,20,1,64,0,1,0,0.95,none,scaled_back,6.940752983,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,1705656.5394,0.5958,0.7719,996.8674,1306.0079,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,8.214750052,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,986124.5304,0.7663,0.8754,771.0426,993.0380,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,8.405431986,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,797344.7521,0.8111,0.9006,668.3498,892.9416,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,8.272652864,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,1416699.4959,0.6643,0.8150,912.2550,1190.2519,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,8.898099899,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,888876.3133,0.7894,0.8885,712.7926,942.8024,2010-07-01,2012-09-30,2012-10-01,2013-09-30,40,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,8.686969042,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,141346.3603,0.6370,0.7981,337.2276,375.9606,2011-07-01,2013-09-30,2013-10-01,2014-09-30,90,1,0.001,20,1,64,0.5,1,0,0.95,none,scaled_back,17.58924699,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,80569.1906,0.7931,0.8905,245.7001,283.8471,2011-07-01,2013-09-30,2013-10-01,2014-09-30,90,1,0.001,20,1,64,0.5,1,0,0.95,none,scaled_back,18.13845706,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,31712.7073,0.9186,0.9584,133.3536,178.0806,2011-07-01,2013-09-30,2013-10-01,2014-09-30,90,1,0.001,20,1,64,0.5,1,0,0.95,none,scaled_back,18.09013391,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,64805.4753,0.8336,0.9130,217.7589,254.5692,2011-07-01,2013-09-30,2013-10-01,2014-09-30,90,1,0.001,20,1,64,0.5,1,0,0.95,none,scaled_back,18.27566218,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,124087.1151,0.6813,0.8254,314.8800,352.2600,2011-07-01,2013-09-30,2013-10-01,2014-09-30,90,1,0.001,20,1,64,0.5,1,0,0.95,none,scaled_back,17.77267194,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,166740.5794,0.9350,0.9669,351.4337,408.3388,2012-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,11.99694014,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,215970.5067,0.9158,0.9570,404.4728,464.7263,2012-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,12.23032188,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,258031.8213,0.8994,0.9484,442.1278,507.9683,2012-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,10.74126315,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,216607.8820,0.9155,0.9568,406.2539,465.4115,2012-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,11.82572293,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,99201.7912,0.9613,0.9805,258.5147,314.9632,2012-07-01,2014-09-30,2014-10-01,2015-09-30,70,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,11.95780301,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,95667.0768,0.9358,0.9674,230.7977,309.3009,2013-07-01,2015-09-30,2015-10-01,2016-09-30,40,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,8.921862841,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,82480.5371,0.9446,0.9719,207.9461,287.1942,2013-07-01,2015-09-30,2015-10-01,2016-09-30,40,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,8.988302946,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,77606.1958,0.9479,0.9736,199.9438,278.5789,2013-07-01,2015-09-30,2015-10-01,2016-09-30,40,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,9.304045916,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,86424.5988,0.9420,0.9706,216.5888,293.9806,2013-07-01,2015-09-30,2015-10-01,2016-09-30,40,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,10.18456388,adam,,,,,,
basic_rnn_cell,n225_close,n225_close,80758.9888,0.9458,0.9725,207.0758,284.1813,2013-07-01,2015-09-30,2015-10-01,2016-09-30,40,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,9.56330514,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,88894.7789,0.9634,0.9815,225.2463,298.1523,2008-07-01,2010-09-30,2010-10-01,2011-09-30,80,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,15.19462705,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,104312.0385,0.9571,0.9783,259.1047,322.9737,2008-07-01,2010-09-30,2010-10-01,2011-09-30,80,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,15.41178393,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,117546.6107,0.9516,0.9755,269.3527,342.8507,2008-07-01,2010-09-30,2010-10-01,2011-09-30,80,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,15.91651416,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,117430.5755,0.9517,0.9755,280.4924,342.6814,2008-07-01,2010-09-30,2010-10-01,2011-09-30,80,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,17.434093,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,101189.6770,0.9584,0.9790,254.4156,318.1032,2008-07-01,2010-09-30,2010-10-01,2011-09-30,80,1,0.001,50,1,64,0.5,1,0,0.95,none,scaled_back,16.53084421,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,94095.4545,0.9161,0.9571,239.2946,306.7498,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,14.42702794,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,75340.9526,0.9328,0.9658,205.8134,274.4831,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,15.54704809,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,79650.7656,0.9290,0.9638,210.4146,282.2247,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,13.130023,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,76818.3512,0.9315,0.9652,208.4680,277.1612,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,12.38312578,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,75422.5187,0.9328,0.9658,206.6230,274.6316,2009-07-01,2011-09-30,2011-10-01,2012-09-30,70,1,0.001,50,1,128,0.5,1,0.5,0.95,none,scaled_back,13.69070697,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,51578.4638,0.9295,0.9641,172.6370,227.1089,2010-07-01,2012-09-30,2012-10-01,2013-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,9.025314093,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,53107.3467,0.9274,0.9630,176.6507,230.4503,2010-07-01,2012-09-30,2012-10-01,2013-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,9.267029047,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,46510.7109,0.9364,0.9677,155.8496,215.6634,2010-07-01,2012-09-30,2012-10-01,2013-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,9.866024017,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,53802.9847,0.9265,0.9625,178.5282,231.9547,2010-07-01,2012-09-30,2012-10-01,2013-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,9.330847979,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,48307.4705,0.9340,0.9664,162.7935,219.7896,2010-07-01,2012-09-30,2012-10-01,2013-09-30,50,1,0.001,20,1,64,0.5,1,0.5,0.95,none,scaled_back,9.37172699,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,38108.8411,0.9533,0.9764,148.1429,195.2149,2011-07-01,2013-09-30,2013-10-01,2014-09-30,60,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,13.11322522,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,38282.7339,0.9531,0.9763,147.0272,195.6597,2011-07-01,2013-09-30,2013-10-01,2014-09-30,60,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,19.61777401,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,76251.3024,0.9066,0.9521,227.3012,276.1364,2011-07-01,2013-09-30,2013-10-01,2014-09-30,60,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,24.72925806,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,47179.3381,0.9422,0.9707,167.7414,217.2081,2011-07-01,2013-09-30,2013-10-01,2014-09-30,60,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,16.24433589,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,39052.8948,0.9521,0.9758,150.1441,197.6181,2011-07-01,2013-09-30,2013-10-01,2014-09-30,60,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,13.76446009,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,124091.1581,0.9655,0.9826,253.8852,352.2657,2012-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.001,20,1,128,0,1,0.5,0.95,none,scaled_back,2.221683025,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,114565.4779,0.9682,0.9839,245.1072,338.4752,2012-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.001,20,1,128,0,1,0.5,0.95,none,scaled_back,2.638050079,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,125424.0192,0.9651,0.9824,257.2271,354.1525,2012-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.001,20,1,128,0,1,0.5,0.95,none,scaled_back,2.764858961,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,109344.1690,0.9696,0.9847,238.4724,330.6723,2012-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.001,20,1,128,0,1,0.5,0.95,none,scaled_back,2.540210009,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,122724.1744,0.9659,0.9828,254.6435,350.3201,2012-07-01,2014-09-30,2014-10-01,2015-09-30,10,1,0.001,20,1,128,0,1,0.5,0.95,none,scaled_back,2.490868807,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,101756.4075,0.9445,0.9719,243.9986,318.9928,2013-07-01,2015-09-30,2015-10-01,2016-09-30,100,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,20.12699914,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,87376.6857,0.9523,0.9759,227.6043,295.5955,2013-07-01,2015-09-30,2015-10-01,2016-09-30,100,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,22.33917403,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,91469.9645,0.9501,0.9747,231.9552,302.4400,2013-07-01,2015-09-30,2015-10-01,2016-09-30,100,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,16.65872502,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,65346.2661,0.9644,0.9820,193.0965,255.6292,2013-07-01,2015-09-30,2015-10-01,2016-09-30,100,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,19.71256208,adam,,,,,,
basic_rnn_cell,hsi_close,hsi_close,65472.8401,0.9643,0.9820,193.8453,255.8766,2013-07-01,2015-09-30,2015-10-01,2016-09-30,100,1,0.001,20,1,128,0.5,1,0,0.95,none,scaled_back,20.46794295,adam,,,,,,
CKLS 1992,sp500_close,,138.0000,0.9810,,,,2008-07-01,2010-10-01,2010-10-01,2011-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,sp500_close,,187.0000,0.9670,,,,2009-07-01,2011-10-01,2011-10-01,2012-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,sp500_close,,123.0000,0.9880,,,,2010-07-01,2012-10-01,2012-10-01,2013-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,sp500_close,,138.0000,0.9810,,,,2011-07-01,2013-10-01,2013-10-01,2014-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,sp500_close,,359.0000,0.9130,,,,2012-07-01,2014-10-01,2014-10-01,2015-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,sp500_close,,325.0000,0.9550,,,,2013-07-01,2015-10-01,2015-10-01,2016-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,hsi_close,,78160.0000,0.9680,,,,2008-07-01,2010-10-01,2010-10-01,2011-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,hsi_close,,73064.0000,0.0100,,,,2009-07-01,2011-10-01,2011-10-01,2012-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,hsi_close,,41796.0000,0.9430,,,,2010-07-01,2012-10-01,2012-10-01,2013-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,hsi_close,,36782.0000,0.9540,,,,2011-07-01,2013-10-01,2013-10-01,2014-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,hsi_close,,89485.0000,0.9750,,,,2012-07-01,2014-10-01,2014-10-01,2015-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,hsi_close,,63657.0000,0.9660,,,,2013-07-01,2015-10-01,2015-10-01,2016-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,n225_close,,29794.0000,0.9240,,,,2008-07-01,2010-10-01,2010-10-01,2011-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,n225_close,,8925.0000,0.9620,,,,2009-07-01,2011-10-01,2011-10-01,2012-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,n225_close,,44930.0000,0.9890,,,,2010-07-01,2012-10-01,2012-10-01,2013-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,n225_close,,29793.0000,0.9240,,,,2011-07-01,2013-10-01,2013-10-01,2014-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,n225_close,,61209.0000,0.9760,,,,2012-07-01,2014-10-01,2014-10-01,2015-09-30,,,,,,,,,,,,,,,,,,,,
CKLS 1992,n225_close,,73129.0000,0.9520,,,,2013-07-01,2015-10-01,2015-10-01,2016-09-30,,,,,,,,,,,,,,,,,,,,
GBM,sp500_close,,227.0000,0.9470,,,,2008-07-01,2010-10-01,2010-10-01,2011-09-30,,,,,,,,,,,,,,,,,,,,
GBM,sp500_close,,187.0000,0.9670,,,,2009-07-01,2011-10-01,2011-10-01,2012-09-30,,,,,,,,,,,,,,,,,,,,
GBM,sp500_close,,123.0000,0.9880,,,,2010-07-01,2012-10-01,2012-10-01,2013-09-30,,,,,,,,,,,,,,,,,,,,
GBM,sp500_close,,138.0000,0.9810,,,,2011-07-01,2013-10-01,2013-10-01,2014-09-30,,,,,,,,,,,,,,,,,,,,
GBM,sp500_close,,360.0000,0.9130,,,,2012-07-01,2014-10-01,2014-10-01,2015-09-30,,,,,,,,,,,,,,,,,,,,
GBM,sp500_close,,325.0000,0.9550,,,,2013-07-01,2015-10-01,2015-10-01,2016-09-30,,,,,,,,,,,,,,,,,,,,
GBM,hsi_close,,78145.0000,0.9680,,,,2008-07-01,2010-10-01,2010-10-01,2011-09-30,,,,,,,,,,,,,,,,,,,,
GBM,hsi_close,,73639.0000,0.9350,,,,2009-07-01,2011-10-01,2011-10-01,2012-09-30,,,,,,,,,,,,,,,,,,,,
GBM,hsi_close,,41935.0000,0.9420,,,,2010-07-01,2012-10-01,2012-10-01,2013-09-30,,,,,,,,,,,,,,,,,,,,
GBM,hsi_close,,36792.0000,0.9540,,,,2011-07-01,2013-10-01,2013-10-01,2014-09-30,,,,,,,,,,,,,,,,,,,,
GBM,hsi_close,,89352.0000,0.9750,,,,2012-07-01,2014-10-01,2014-10-01,2015-09-30,,,,,,,,,,,,,,,,,,,,
GBM,hsi_close,,63483.0000,0.9660,,,,2013-07-01,2015-10-01,2015-10-01,2016-09-30,,,,,,,,,,,,,,,,,,,,
GBM,n225_close,,29766.0000,0.9240,,,,2008-07-01,2010-10-01,2010-10-01,2011-09-30,,,,,,,,,,,,,,,,,,,,
GBM,n225_close,,8933.0000,0.9620,,,,2009-07-01,2011-10-01,2011-10-01,2012-09-30,,,,,,,,,,,,,,,,,,,,
GBM,n225_close,,44670.0000,0.9890,,,,2010-07-01,2012-10-01,2012-10-01,2013-09-30,,,,,,,,,,,,,,,,,,,,
GBM,n225_close,,29767.0000,0.9240,,,,2011-07-01,2013-10-01,2013-10-01,2014-09-30,,,,,,,,,,,,,,,,,,,,
GBM,n225_close,,61191.0000,0.9760,,,,2012-07-01,2014-10-01,2014-10-01,2015-09-30,,,,,,,,,,,,,,,,,,,,
GBM,n225_close,,73307.0000,0.9510,,,,2013-07-01,2015-10-01,2015-10-01,2016-09-30,,,,,,,,,,,,,,,,,,,,
gru_cell,hsi_close,hsi_close,97174.7481,0.9600,0.9798,239.3061,311.7286,2008-07-01,2010-09-30,2010-10-01,2011-09-30,110,1,0.001,50,1,64,0.5,1,1,0.95,none,scaled_back,25.24070501,adam,,,,,,
